Epoch	Time(sec)	RMSE_train	R2_train	MAE_dev	MAE_test	RMSE_dev	RMSE_test	R2_dev	R2_test
23	1796.6319030199666	0.6850076774805101	0.7920881810273481	0.7239948821678981	0.7387398264858208	1.0152718199703243	1.0866261973409692	0.5376898103337817	0.4766788548923262
24	1879.596802832093	0.6780717545181459	0.7962772134839132	0.727930397693092	0.7387301370497708	1.0162987592588022	1.0825041581484136	0.5367540912522002	0.48064168733210066
25	1962.1490246481262	0.6735435544786014	0.7989890718661685	0.7390520767724018	0.7500088324141496	1.0246695534053634	1.087360030041866	0.5290915694060794	0.47597178590376166
26	2044.5754826951306	0.6702868398088702	0.8009282266229871	0.7298852815613702	0.7431715563294095	1.0248549054014673	1.0992532199543796	0.5289211891861009	0.4644457950684211
27	2127.1269655360375	0.6626837610672001	0.8054187644509552	0.7364891999224557	0.7495151659766888	1.0386232534078672	1.1057350915494093	0.5161788103498854	0.4581112612979711
28	2209.519476840971	0.6584719640228464	0.8078842913578727	0.7324594990844543	0.7427956803847487	1.0302255509721419	1.0961782040006005	0.5239709734836883	0.4674378887711653
29	2292.3010846041143	0.6548908304480088	0.8099682712750679	0.7450604571243056	0.7482082639155678	1.0417303703239933	1.0992600509597068	0.5132797079141692	0.46443913894055644
30	2375.457791842986	0.6336087029093026	0.8221185882254123	0.7325953673563064	0.7399313740170796	1.0353848777656776	1.1040467376963639	0.5191911676344887	0.4597648245495408
31	2454.1813643260393	0.6280249804761812	0.825239959265074	0.7250340466024905	0.7361261255132894	1.0255870110239342	1.0960695944914551	0.5282479180203831	0.4675434162188302
32	2531.505443613045	0.6238970620903243	0.8275297547156399	0.7272600568412155	0.734114670311037	1.0305481675527386	1.095182559522539	0.5236727884838195	0.46840488796367485
33	2608.773511927109	0.618970775251682	0.83024264946501	0.7411749707232241	0.7458445070528804	1.0450646890402688	1.1093242427538959	0.5101589813932046	0.45458767380729026
34	2686.2114183660597	0.6166263690208907	0.831526155936458	0.7334326309168762	0.7396144751228484	1.035925264707993	1.1034855366627887	0.5186891502232616	0.46031390181813925
35	2764.0668894480914	0.6139901310569073	0.8329636155232447	0.73064005566406	0.7401355765894738	1.0286773977756611	1.095949165779352	0.5254005868865576	0.4676604152456323
36	2841.9051928231493	0.6105911681352503	0.8348078763848157	0.7342907481108365	0.7425755125266478	1.0370013816292512	1.102931377851716	0.5176886615037266	0.4608558150580173
37	2920.7838436150923	0.6076431737853318	0.8363991533817637	0.7319122253282074	0.7453942190025898	1.0369508018783782	1.1129876151388507	0.5177357098352693	0.45097944548119084
38	3009.476212676149	0.6048816709179006	0.8378827794122392	0.72403582456882	0.7400086159619	1.0299028312932759	1.1019827315017798	0.5242691603670575	0.46178286676359603
39	3093.94056044193	0.6015058743359327	0.8396872566741131	0.7382596100533454	0.7529433000940212	1.0446039971691925	1.124241660996978	0.5105907556901788	0.43982039826987973
40	3171.5940063120797	0.5870548477017645	0.8472976723017306	0.7352541342255713	0.7480528970709106	1.0456381192990758	1.1204330962459654	0.5096212793207149	0.4436093817081387
41	3249.185159570072	0.5827742662098775	0.8495164484820609	0.7320036451998062	0.7441389782218093	1.0400368239733304	1.1133810541676048	0.514860948851527	0.4505912214081198
42	3326.9818488999736	0.5797728315182247	0.8510625135015661	0.7360867446618282	0.7459082572959183	1.0448061240818887	1.118149526585135	0.5104013397000873	0.4458750448172113
43	3405.0356877020095	0.5772184112053564	0.852372029265301	0.7299971375363173	0.7429331852179496	1.039365173837476	1.11588891820068	0.5154873468560095	0.44811337379489113
44	3483.1184385879897	0.575145452806908	0.8534304748059253	0.7268229323176617	0.7425156060846596	1.0357934433970717	1.1125696478418263	0.5188116358745493	0.4513917223949768
45	3561.4106958061457	0.5730553001894042	0.8544938441247831	0.7426817192087102	0.753139623063059	1.048516579899172	1.115730940086717	0.5069177078702991	0.44826962561418693
46	3647.743992350064	0.5709039027092752	0.8555843286122586	0.7363691964050336	0.7426202421499737	1.04779845702967	1.1159949104957598	0.507592894927842	0.44800852732266827
47	3729.2861467951443	0.5687929205395476	0.8566503408802701	0.7380896630169563	0.7446247454076865	1.047721082733706	1.1137826442238679	0.5076656154898918	0.4501948128420884
48	3807.027112337062	0.566296063680494	0.8579061159428253	0.7334406894959251	0.7447103175905568	1.044699533572874	1.1160844548394726	0.5105012317416627	0.4479199432320734
49	3884.6602931600064	0.5632219014959886	0.8594446539125502	0.7374050945893156	0.7522932255975743	1.0508802756189817	1.1278640051807591	0.5046920678967339	0.4362047479898524
50	3962.3384380091447	0.5545290147220905	0.8637498938202395	0.7360749274859938	0.7509979936765402	1.0497429130411893	1.125465469883399	0.5057636264118415	0.4386001518897882
