Epoch	Time(sec)	RMSE_train	R2_train	MAE_dev	MAE_test	RMSE_dev	RMSE_test	R2_dev	R2_test
1	79.80642520589754	1.3266793192522808	0.22013358394984972	0.8973172609627177	0.9023555562999739	1.1858144446406833	1.2275555514115595	0.3693298526480441	0.33213259256064176
2	157.62518257810734	1.0805944083380332	0.4826151212988632	0.8056006283027175	0.8294704258502914	1.0645925385978572	1.126210233077538	0.4916818256209796	0.4378569069038426
3	235.49090970610268	1.0055004350005508	0.5520259826123267	0.7897180545789472	0.8188464537934503	1.0473076197046123	1.1103793428564568	0.5080541194598283	0.4535496756333316
4	313.43008340592496	0.9625611864069373	0.589469913295294	0.7593340110777536	0.7929310479584348	1.0205648642750131	1.091391651933955	0.5328568050864411	0.4720786866970694
5	392.8049049358815	0.9332753146742468	0.6140706060169709	0.746307318765883	0.7687618649952621	1.0177557556087942	1.0819374772457861	0.5354248927176353	0.4811853035405016
6	477.4902865290642	0.914266750854707	0.6296314067214397	0.8085342465617527	0.8208816941336374	1.0534698168615357	1.1064431860415824	0.5022480204803257	0.4574170058755824
7	558.5832004239783	0.8977445051809568	0.6428967430812578	0.7520518783686693	0.7684373939869752	1.0076130845513935	1.0701647449141205	0.5446384060100475	0.4924144851693364
8	636.1312488201074	0.8785304931295903	0.6580189982397723	0.7508771136972417	0.7720638466122776	1.0161446791284403	1.0858967225186265	0.5368945451859652	0.4773812518381326
9	713.5122359069064	0.8677539041346194	0.6663574341161025	0.7510026771955075	0.7886516138929301	1.0383034843512706	1.1288964478999273	0.516476680109337	0.4351720832000632
10	791.2187523790635	0.8162261123434194	0.7048048154060729	0.7185138045429228	0.7534986785908342	0.996251951874276	1.0817662072124874	0.5548491855873663	0.4813495466306442
11	868.5599302928895	0.8008339433133974	0.715833260191965	0.7330680443734969	0.761807069203023	1.0014938735950476	1.0850943692320407	0.5501524126527484	0.4781532772895485
12	946.1264557649847	0.7929195302375305	0.721422183597759	0.7102421162310478	0.7452078504726414	0.9903654755129762	1.0738834140845943	0.5600941004986216	0.4888807823737015
13	1026.1643814940471	0.7815409610649209	0.7293601219372957	0.7355282974478339	0.7574521224040528	1.0026686379058718	1.0802311959718773	0.5490964404642185	0.482820417912847
14	1108.4142652710434	0.7765290608806709	0.7328201345714361	0.7123843562223486	0.7418601214080565	0.9839342191573639	1.065144082661838	0.5657888903359964	0.49716597323568523
15	1186.2467286819592	0.7725934946300987	0.7355214873567071	0.7097364806061812	0.74616524437478	0.9926597975737044	1.0817777518306677	0.5580535308065162	0.4813384764874593
16	1263.6361430089455	0.7650286939711164	0.7406753806863902	0.7273387649994641	0.7545383711742387	0.9923518829605996	1.0778596391872761	0.5583276643429069	0.48508877377912196
17	1341.062466969015	0.7562419358183318	0.7465981313984489	0.7144228523750777	0.7461025891198242	0.9823641454241502	1.0616853041987455	0.5671735347812091	0.5004263165910043
18	1418.449494679924	0.7509075685695541	0.7501604072488365	0.7153102065689406	0.7457630094833164	0.9983293093457516	1.0859803059610627	0.552990817356082	0.4773007949138246
19	1495.8491747959051	0.7448311598114202	0.7541874943193884	0.7127819797532244	0.7418410404585237	0.9955887347712488	1.0821229534498693	0.5554416729864342	0.48100740781048934
20	1574.6420126298908	0.7175611063579275	0.7718575602830252	0.7090799040380675	0.7420713099872486	0.9896547938865157	1.0794497063272037	0.5607252227981598	0.4835684509106919
21	1653.3896754449233	0.7067182720531129	0.7787002414935194	0.707062875367916	0.7441150437533366	0.9918980685871774	1.0869063808979234	0.5587315360471468	0.47640894628203145
22	1732.5298970059957	0.7016491970436407	0.781863487749449	0.713559813833996	0.7462436524601784	0.9986217399314723	1.0896374798022919	0.5527289031740488	0.4737743577809378
23	1809.7557704560459	0.6965987398096758	0.7849924706157936	0.7063689438865912	0.7415948561261556	0.9911204492723961	1.0858728076779065	0.5594231481915228	0.47740427098209737
24	1887.2060041069053	0.6914801146793454	0.7881406231224937	0.7065044597862056	0.7410397172897948	0.98775591004363	1.084670910839601	0.5624093080849817	0.4785604994846606
25	1964.5808244280051	0.6880222848485077	0.7902541821279658	0.7227866610790354	0.7477473515956945	0.9977401504711673	1.082565345274163	0.5535182619866449	0.4805829735798197
26	2045.8186064979527	0.6844093016766821	0.7924512574369236	0.7069943815754238	0.7459647636558844	0.9958374965726796	1.0928481348113632	0.555219486972213	0.47066870447212183
27	2124.221957419999	0.6786216521322732	0.7959466523042638	0.7159936823445795	0.7451630960388073	1.002783089136078	1.091755755485427	0.5489934963598674	0.47172638404193323
28	2201.8597932320554	0.676069588119309	0.7974785162194357	0.7200566235127727	0.7544467505037922	1.0054799309477476	1.0952476992796554	0.5465643993140306	0.46834164918035015
29	2280.233599228086	0.6717836823816238	0.8000381246492015	0.717205643165131	0.7519350089196796	1.0052475417257796	1.1050397769184699	0.5467739736001094	0.4587925541424721
30	2359.4901371910237	0.6499181708253849	0.812843179443552	0.7161861314831786	0.7514396756956974	1.008124964872341	1.1092985449595005	0.5441756294761484	0.4546129427610156
31	2436.8442974889185	0.6441857559089411	0.8161301443877768	0.7184278667877755	0.7494936761488733	1.0109847064774096	1.107053213576708	0.5415858934134041	0.45681854440006353
32	2514.361210440984	0.6408746170227981	0.8180154824228757	0.7119298168079251	0.747473120784983	1.0058129697422304	1.1023630247674172	0.5462639723229028	0.46141132615252767
33	2591.8101051698904	0.6358427343951002	0.8208619979883459	0.7195791477779236	0.749881177564446	1.0101286197142738	1.1059899656062888	0.5423619211595216	0.4578614197220542
34	2669.2705378509127	0.6323943988707966	0.8227997503776174	0.7167060077719762	0.7492284793404368	1.01011129322435	1.1088591357871629	0.5423776205336464	0.45504492856408385
35	2747.0043753220234	0.6288806095425876	0.8247634443627594	0.7151046032146205	0.7489302597054804	1.0069215925834654	1.1028695548043979	0.5452631911463725	0.4609162550871132
36	2829.167006931035	0.6255363417088254	0.8266222383787651	0.7219122789327349	0.7555239480414914	1.019026877225951	1.1162986451965513	0.5342637099304068	0.44770802096970364
37	2911.94186345092	0.6219106175046468	0.828626272697186	0.717924347178351	0.754474252363575	1.0170750337345924	1.1181872073711292	0.5360461432994389	0.4458376970114454
38	2989.819512068061	0.6195644401692226	0.8299168592438296	0.7142313400911032	0.7491743090627447	1.0114763366034238	1.1110933259474107	0.5411399420928831	0.4528467055519546
39	3067.2633252590895	0.61525389015834	0.8322752950284584	0.7241080762488847	0.7530628589288201	1.0215402594686855	1.1199743470478878	0.531963443019516	0.44406490466157444
40	3145.1625870519783	0.6005712513126553	0.8401850592139087	0.7281333363206104	0.7612952336963265	1.0323800026889856	1.1335991602954496	0.5219779071644302	0.43045640560934173
41	3222.7582858349197	0.5957570484958615	0.8427369557292992	0.7216219693627144	0.755540680123583	1.021680946561437	1.1207885887063809	0.5318345176323571	0.4432562610292362
42	3300.4663666479755	0.5929499117282885	0.8442154739402314	0.7258730486548032	0.7565796092695417	1.0295521895624284	1.1242062247113038	0.524593040802426	0.4398557116232913
43	3378.9834702329244	0.5902566022392074	0.8456274752937991	0.7214226698303903	0.755871829813184	1.0266541719608562	1.1249970192463417	0.5272656565254715	0.439067395695968
44	3457.1103041449096	0.5880625246852246	0.8467729966803991	0.7198523608935787	0.7559406269429104	1.022093183882667	1.1220132541304764	0.5314566418957907	0.44203890867056295
45	3539.7662375429645	0.5849306161645801	0.8484007659333297	0.7313993509898762	0.7624651474439395	1.0323595830551207	1.127264155044992	0.5219968167511269	0.43680429318976544
46	3621.91379809496	0.5827960620691941	0.849505192049362	0.7238840182184475	0.7598550788653611	1.030115206142103	1.132653661258003	0.5240729405314676	0.43140608582267737
47	3699.2471160721034	0.580567785153194	0.8506538031908291	0.7229688358004134	0.758244474735852	1.0305533694759779	1.1279831558993172	0.5236679797346067	0.43608561987254246
48	3776.5596212840173	0.577656233150597	0.852147991788678	0.7230989610555613	0.7607424541951429	1.0297747897145126	1.1278087504760366	0.5243874424795629	0.43625998794244447
49	3853.2908114988822	0.5754545690500145	0.8532728826835845	0.7317802681901289	0.7686380909848983	1.0425931393043728	1.1434768017489763	0.5124731631967808	0.4204877012331154
50	3929.2615543850698	0.565771538742873	0.8581692195501536	0.7282357118879019	0.7640751833230747	1.0401767286382433	1.1394908460672553	0.5147304192780745	0.42452081212640025
