id	Kcat_value	Substrate_type
93	-0.5478928736542029	Alternative
94	-0.12871271861407363	Preferred
94	-0.3373569242295611	Alternative
95	0.35287754174019687	Preferred
95	-0.03724899039319048	Alternative
96	-0.37258697440393895	Preferred
96	-2.0250950250231905	Alternative
97	-0.5332557230385815	Preferred
97	-2.700931015316144	Alternative
98	-0.37765459132771045	Preferred
98	-2.0436636553557044	Alternative
99	-0.3797944838666679	Preferred
99	-2.0485288776538666	Alternative
100	-0.8679898784734756	Preferred
100	-1.2779225369441343	Alternative
101	-2.6313006611612435	Preferred
101	-1.9908920558026368	Alternative
102	-1.9643696037682448	Preferred
102	-1.2727960676824197	Alternative
103	-0.37624371418223823	Preferred
103	-2.0361331398601545	Alternative
104	-0.3687428401690913	Preferred
104	-1.4371973464232493	Alternative
105	-0.3191683221036436	Preferred
105	-0.20268727244847942	Alternative
106	-0.8157291459222125	Preferred
106	-1.185646807944709	Alternative
107	0.9365212728740029	Preferred
107	0.6887408008098743	Alternative
108	1.583889382507823	Preferred
108	-2.3249639071222385	Alternative
109	0.6304126075301	Preferred
109	-0.014770537286435384	Alternative
110	0.3901217772951084	Preferred
110	0.37435591778599475	Alternative
111	0.26341947607651717	Preferred
111	0.7706827052067705	Alternative
112	0.3401087016552682	Preferred
112	0.13681243310857855	Alternative
113	0.0022722744137577155	Preferred
113	-0.8196953628727204	Alternative
114	2.1548364394418247	Preferred
114	0.6826231720518238	Alternative
115	2.513174258033704	Preferred
115	2.0128808682233763	Alternative
116	2.854072549927853	Preferred
116	-3.001345501650612	Alternative
117	1.8687615405606457	Preferred
117	-1.0773566400795034	Alternative
118	1.1962604682370435	Preferred
118	0.8923344351482507	Alternative
119	-1.662665820605958	Preferred
119	-1.405466893107748	Alternative
120	0.8698827706209313	Preferred
120	0.4141708162851504	Alternative
121	0.8381477239522248	Preferred
121	0.6051462940550757	Alternative
122	0.9262920905991824	Preferred
122	0.5090819099149856	Alternative
123	0.7912409751886275	Preferred
123	-0.3273312131475076	Alternative
124	1.8449592148775302	Preferred
124	0.9154281643283014	Alternative
125	-0.49257045587816123	Preferred
125	-0.928281802019669	Alternative
126	0.5371761858848957	Preferred
126	0.17267204181387483	Alternative
127	1.2049818105510732	Preferred
127	0.8061360712951853	Alternative
128	1.41500800542664	Preferred
128	1.3410428177265046	Alternative
129	1.6273458053027852	Preferred
129	1.5979497802116012	Alternative
130	0.2852585021200767	Preferred
130	0.22215995005150188	Alternative
131	-1.9282110144205256	Preferred
131	-2.161713837528493	Alternative
132	-3.1665509042869484	Preferred
132	-3.1903662923182416	Alternative
133	3.0590248120189907	Preferred
133	-0.8628339830427895	Alternative
134	3.0844320840205035	Preferred
134	1.9794665203312616	Alternative
135	1.9848530882182276	Preferred
135	1.9418951877883304	Alternative
136	0.8103682003335949	Preferred
136	1.1375770795664388	Alternative
137	0.8768393322792477	Preferred
137	-2.2294772806900056	Alternative
138	-3.568976301112659	Preferred
138	-3.3959492792213855	Alternative
139	2.4745565022136855	Preferred
139	2.05739821206648	Alternative
140	3.170085489578444	Preferred
140	3.0413352346561453	Alternative
141	-1.3743548199675133	Preferred
141	-0.6529036744153837	Alternative
142	-0.4866397191786522	Preferred
142	-0.7329053177098944	Alternative
143	-0.6403383414087939	Preferred
143	-0.9706584279556614	Alternative
144	0.11002459829847035	Preferred
144	-0.8956712909384856	Alternative
145	2.1630772021767477	Preferred
145	-0.4682557559992208	Alternative
146	1.7019375550885842	Preferred
146	-0.5995880495920609	Alternative
147	0.881453570887425	Preferred
147	0.4992410812994463	Alternative
148	1.8115681208360175	Preferred
148	1.7339187767806385	Alternative
149	0.44857244803183394	Preferred
149	0.3530093853314184	Alternative
150	-0.761286785911853	Preferred
150	-0.4631259852648898	Alternative
151	-0.7112656719039034	Preferred
151	-0.4140831119473863	Alternative
152	1.9396484639017773	Preferred
152	1.2655107224142037	Alternative
153	1.1079744971233032	Preferred
153	1.0093854912277378	Alternative
154	1.8081977479216125	Preferred
154	1.3621900417146564	Alternative
155	-0.44753865647606117	Preferred
155	-1.240700586329383	Alternative
156	-0.14683518363094894	Preferred
156	-0.19862847072242673	Alternative
157	-0.45257275627566257	Preferred
157	-1.2445756539272228	Alternative
158	0.24467705191921107	Preferred
158	-0.691999067197612	Alternative
159	2.127175122897088	Preferred
159	1.1237635028263029	Alternative
160	0.7834527295155724	Preferred
160	0.39403222806685784	Alternative
161	2.030744993008024	Preferred
161	0.6398961593916378	Alternative
162	2.1865997639412016	Preferred
162	1.3103886444839254	Alternative
163	-1.36595415112413	Preferred
163	-1.855325982435079	Alternative
164	3.348876021404095	Preferred
164	1.6222526378518092	Alternative
165	2.2763693881402607	Preferred
165	0.6641278200571633	Alternative
166	0.6530858295784322	Preferred
166	0.4776373569509437	Alternative
167	0.17267204181387483	Preferred
167	-0.17063471023945495	Alternative
168	0.8548087490527975	Preferred
168	0.7139685731806601	Alternative
169	-1.6742557119967112	Preferred
169	-2.038631780461562	Alternative
170	1.3385358516724124	Preferred
170	1.3173747040823571	Alternative
171	1.3608233755937855	Preferred
171	1.3506757971095031	Alternative
172	-2.051187998532885	Preferred
172	-2.539064119206351	Alternative
173	1.1569877289584036	Preferred
173	1.1441505986301177	Alternative
174	0.3479406918404894	Preferred
174	0.41951137886891937	Alternative
175	1.4810568359619785	Preferred
175	1.1386846518580722	Alternative
176	2.0208962695666632	Preferred
176	1.807294149220753	Alternative
177	-0.5061003930578686	Preferred
177	-0.511919525628717	Alternative
178	2.1761646702547237	Preferred
178	1.8798974076955106	Alternative
179	-2.2761443138332003	Preferred
179	-2.2880729650228457	Alternative
180	2.2279970726195906	Preferred
180	1.6197544278772646	Alternative
181	0.17475396121140108	Preferred
181	-2.1803519423282376	Alternative
182	1.0723456505882163	Preferred
182	-0.8085818883347315	Alternative
183	0.22471557694111288	Preferred
183	0.1653838256999055	Alternative
184	1.4869864243231863	Preferred
184	0.17267204181387483	Alternative
185	5.0856274616895405	Preferred
185	2.185885784602349	Alternative
186	-0.6080990306835157	Preferred
186	0.17267204181387483	Alternative
187	3.4932752565277747	Preferred
187	2.039501933809395	Alternative
188	2.478267357434435	Preferred
188	2.4731193568295704	Alternative
189	-2.061749409432509	Preferred
189	-1.7942006523666951	Alternative
190	0.1179307370466642	Preferred
190	-0.6340183897962777	Alternative
191	1.0300495518756048	Preferred
191	-0.2872997452218355	Alternative
192	1.5088393021975055	Preferred
192	1.199207750258552	Alternative
193	1.6656058537419394	Preferred
193	1.7318066955599163	Alternative
194	1.9911590444576963	Preferred
194	0.3915404057241145	Alternative
195	2.05131747367636	Preferred
195	2.9957114668597096	Alternative
196	3.0409192491064885	Preferred
196	2.8982752490763923	Alternative
197	0.4688854042440691	Preferred
197	0.17267204181387483	Alternative
198	1.6437798182754138	Preferred
198	-0.9418832232586342	Alternative
199	0.20537987456609597	Preferred
199	-0.49595094852384664	Alternative
200	0.5747563462785182	Preferred
200	-0.4988914122866911	Alternative
201	2.171995771594031	Preferred
201	2.231375483902105	Alternative
202	1.0047393862316985	Preferred
202	0.5993126278276011	Alternative
203	-0.4530952502027679	Preferred
203	-1.0353900426882299	Alternative
204	2.065034661770328	Preferred
204	2.1285183916250694	Alternative
205	0.9338645922138749	Preferred
205	-1.8662517036608004	Alternative
206	1.3284445417648953	Preferred
206	0.8672402288761384	Alternative
207	1.0524830583035343	Preferred
207	-1.0144053085697164	Alternative
208	1.1150541462932932	Preferred
208	1.1014802851735601	Alternative
209	1.3187718011682135	Preferred
209	0.4356282710425209	Alternative
210	0.6618711199816174	Preferred
210	-0.422908127678683	Alternative
211	0.7415185009101677	Preferred
211	0.8045316991459389	Alternative
212	-1.1194956317582643	Preferred
212	-1.085490894436978	Alternative
213	1.4456066278038926	Preferred
213	-0.14964283489213007	Alternative
214	1.1703695304972395	Preferred
214	0.3621405408767354	Alternative
215	1.730612710811108	Preferred
215	-0.5756517271834088	Alternative
216	-0.18399957378834608	Preferred
216	-0.5994663257321199	Alternative
217	0.5845425929391725	Preferred
217	0.40891551782025515	Alternative
218	0.44103217166072256	Preferred
218	0.3315687609072767	Alternative
219	0.3134042380001152	Preferred
219	-0.48963049451332363	Alternative
220	1.0805180154230662	Preferred
220	-0.037377981081444585	Alternative
221	0.9836312775169358	Preferred
221	1.0217605589320258	Alternative
222	0.6186859921103445	Preferred
222	0.2816255185903862	Alternative
223	1.4984688025404775	Preferred
223	1.3510659450473803	Alternative
224	1.2628043761225431	Preferred
224	1.1402939044450993	Alternative
225	1.2798152855493024	Preferred
225	0.19993328806009947	Alternative
226	1.6066910749036165	Preferred
226	0.44439486506273745	Alternative
227	-0.7221926850102137	Preferred
227	-1.3498731086368732	Alternative
228	0.4749354245846288	Preferred
228	0.4374950743791932	Alternative
229	-3.942232182577123	Preferred
229	-4.710131172199181	Alternative
230	-3.649790321984217	Preferred
230	-4.372153678774466	Alternative
231	-3.889172063025846	Preferred
231	-4.64937776019814	Alternative
232	-3.0627330834785624	Preferred
232	-2.961529454813155	Alternative
233	0.06612679194032715	Preferred
233	0.038113832676379966	Alternative
234	0.874538205865669	Preferred
234	1.5085777681493775	Alternative
235	1.211996722149326	Preferred
235	1.1301766133835145	Alternative
236	2.424782065627091	Preferred
236	2.8810160114919703	Alternative
237	-0.12903669355733655	Preferred
237	-0.15054065601591093	Alternative
238	2.4093923227972347	Preferred
238	2.0597215875346473	Alternative
239	-2.6068867017903816	Preferred
239	-3.193738100655523	Alternative
240	0.742843683309903	Preferred
240	-0.530862944874328	Alternative
241	0.8828063134063924	Preferred
241	0.2924699231101445	Alternative
242	0.8804652822368425	Preferred
242	-0.22285578923375024	Alternative
243	0.3669123530311986	Preferred
243	-0.4285515644894279	Alternative
244	1.052161451808018	Preferred
244	0.937281759914059	Alternative
245	1.7680050461213193	Preferred
245	1.2523734451624076	Alternative
246	1.8201357293599567	Preferred
246	1.6953242748112218	Alternative
247	0.525326195868891	Preferred
247	-1.3763628330296773	Alternative
248	0.3148086916282143	Preferred
248	0.34866873832353296	Alternative
249	0.3661078343944008	Preferred
249	-0.011078844961089379	Alternative
250	0.5713751718069664	Preferred
250	-3.587268181914552	Alternative
251	1.8328821409624376	Preferred
251	1.7129449518759876	Alternative
252	1.1459409298130359	Preferred
252	1.2542493993199186	Alternative
253	0.4349811465241492	Preferred
253	0.40163440704952535	Alternative
254	0.9918688823215301	Preferred
254	0.8713667825619695	Alternative
255	-0.7861558461057606	Preferred
255	-0.8297294711786025	Alternative
256	2.1129783600200267	Preferred
256	2.2774832762925517	Alternative
257	-1.7590098251224222	Preferred
257	-1.8543188897448122	Alternative
258	-0.7080488174661576	Preferred
258	-0.9018437528504246	Alternative
259	2.8854394106286954	Preferred
259	-0.9921925701802177	Alternative
260	0.20159331873138844	Preferred
260	0.47495257788800493	Alternative
261	2.08901742010904	Preferred
261	2.0971086117802145	Alternative
262	2.3011529689018633	Preferred
262	2.1738371320602146	Alternative
263	1.8855956058890002	Preferred
263	1.488779841665289	Alternative
264	2.2198048271778985	Preferred
264	-0.23592890308295963	Alternative
265	2.6756905394528996	Preferred
265	0.5162303158407678	Alternative
266	-0.4908594318091788	Preferred
266	-1.6685401451864141	Alternative
267	-0.7515410540618925	Preferred
267	-1.8139619755674286	Alternative
268	0.7314986750619085	Preferred
268	-0.39492628120558754	Alternative
269	0.7011391223647643	Preferred
269	1.0644843418907393	Alternative
270	1.5007591632824813	Preferred
270	0.7549275037125162	Alternative
271	2.062036924634705	Preferred
271	1.5401333869585012	Alternative
272	-0.2489013937885149	Preferred
272	-0.3289772484457491	Alternative
273	2.3237914537165802	Preferred
273	2.3226591921514683	Alternative
274	0.9269673135203647	Preferred
274	0.7785880096154174	Alternative
275	1.1657637608840343	Preferred
275	0.6674735036980897	Alternative
276	1.233275000246117	Preferred
276	0.8551279871005673	Alternative
277	1.2486568482501512	Preferred
277	0.8991651819914275	Alternative
278	1.3244147355809515	Preferred
278	1.3886583783065982	Alternative
279	3.103846178427372	Preferred
279	2.2999961616055606	Alternative
280	3.278064601306276	Preferred
280	2.4689729943080416	Alternative
281	2.0486630896928344	Preferred
281	1.5483473072856306	Alternative
282	3.0097608118073373	Preferred
282	2.1372227959491545	Alternative
283	3.088389257806888	Preferred
283	2.285550783486261	Alternative
284	3.2425355884322613	Preferred
284	2.4377091969697435	Alternative
285	3.264459663281263	Preferred
285	2.4231448222939687	Alternative
286	3.3884862286010384	Preferred
286	2.6185440580563384	Alternative
287	-2.064809156836404	Preferred
287	-2.221549440142195	Alternative
288	0.8163147266847472	Preferred
288	1.0440439918982003	Alternative
289	2.18445567279033	Preferred
289	-0.7518801009453604	Alternative
290	-0.6575656408342102	Preferred
290	-2.001129061132135	Alternative
291	1.3351126551961463	Preferred
291	1.3473955687517527	Alternative
292	1.3172399178742384	Preferred
292	0.5839925388928352	Alternative
293	1.627443557600686	Preferred
293	-0.7635854721065413	Alternative
294	1.6537227054574837	Preferred
294	2.0783114621257357	Alternative
295	0.09678124329608875	Preferred
295	-0.2532141218214492	Alternative
296	-0.009911523192215018	Preferred
296	-0.23910222832197073	Alternative
297	0.8337745646161829	Preferred
297	1.0311861914804905	Alternative
298	-0.39931544550670417	Preferred
298	-0.5452358341383556	Alternative
299	2.6271950646494115	Preferred
299	1.8383624419632496	Alternative
300	-2.1918275740580087	Preferred
300	-2.429068525421382	Alternative
301	0.9183674079817007	Preferred
301	-0.7501870914334801	Alternative
302	0.13134245818108536	Preferred
302	-0.17865064986632054	Alternative
303	0.8453493122955875	Preferred
303	0.6073828264392045	Alternative
304	0.6539158628568627	Preferred
304	-1.0215206279981917	Alternative
305	0.1712522471037814	Preferred
305	0.15479998631783343	Alternative
306	0.39529981412366716	Preferred
306	0.3679905350394322	Alternative
307	0.17267204181387483	Preferred
307	-0.0895480846208324	Alternative
308	-1.3247356961361734	Preferred
308	-1.110085860632587	Alternative
309	-0.42754992640609235	Preferred
309	-2.100121277313755	Alternative
310	1.162905403309735	Preferred
310	0.5877357270138815	Alternative
311	0.6423380290182733	Preferred
311	0.22984818263562526	Alternative
312	0.6597324116665332	Preferred
312	-0.9804983235463309	Alternative
313	0.32562320346656615	Preferred
313	0.6430815780683848	Alternative
314	0.018771419699414645	Preferred
314	-0.11979612290324582	Alternative
315	0.09981689353844184	Preferred
315	-0.06712469792418335	Alternative
316	0.26076119850843876	Preferred
316	0.17079318092503853	Alternative
317	1.694492303711908	Preferred
317	1.4148660421041381	Alternative
318	2.2521186363504757	Preferred
318	2.2509862312430764	Alternative
319	-1.3206425878033685	Preferred
319	-1.9292554281055856	Alternative
320	1.0528671774653293	Preferred
320	1.8112280691565361	Alternative
321	2.420708622587696	Preferred
321	2.002202470359304	Alternative
322	-2.147253674553564	Preferred
322	-3.0492814486167767	Alternative
323	1.748988707393574	Preferred
323	1.4970806050764565	Alternative
324	1.1299865633946444	Preferred
324	1.0162572911651873	Alternative
325	0.84916638880921	Preferred
325	0.7261363658215579	Alternative
326	1.171145735417795	Preferred
326	0.9930787284931256	Alternative
327	0.5134242076591792	Preferred
327	-0.21943169561818618	Alternative
328	0.8362548318047691	Preferred
328	-0.056900109002568124	Alternative
329	1.177667866342489	Preferred
329	0.9976513398378798	Alternative
330	1.3736101225791004	Preferred
330	1.1102466279947731	Alternative
331	0.6294484339838453	Preferred
331	0.8016368818305724	Alternative
332	0.6787579371006891	Preferred
332	0.5960551150368737	Alternative
333	1.5353156771575567	Preferred
333	1.0128445732759206	Alternative
334	0.4757348474702144	Preferred
334	-0.24361343945317562	Alternative
335	0.8669791972260171	Preferred
335	0.273613257234642	Alternative
336	0.9487919135640138	Preferred
336	0.38506535666977487	Alternative
337	1.192266978251879	Preferred
337	0.9090198624377266	Alternative
338	1.6248458728207889	Preferred
338	1.1853480246729313	Alternative
339	1.2760889277614849	Preferred
339	0.8704355519707343	Alternative
340	1.154081787115743	Preferred
340	-0.028663385254935156	Alternative
341	0.8221368736436367	Preferred
341	0.4830865451609042	Alternative
342	0.41695672088975005	Preferred
342	0.8199468489607118	Alternative
343	1.9076416916825183	Preferred
343	1.2735345927524628	Alternative
344	1.8821243227463658	Preferred
344	1.0756789178212596	Alternative
345	0.07117867304081323	Preferred
345	-0.44074081670233195	Alternative
346	1.342852024720251	Preferred
346	0.904908954861251	Alternative
347	3.5060031511751464	Preferred
347	3.718268605738308	Alternative
348	-0.2831436218247451	Preferred
348	-0.41604720106952436	Alternative
349	-0.14278488678544052	Preferred
349	-0.2869247409953072	Alternative
350	0.11859433304254556	Preferred
350	-0.21776491845937687	Alternative
351	0.6221529689843489	Preferred
351	0.3664177421934724	Alternative
352	2.291924922312371	Preferred
352	2.1991976092759478	Alternative
353	-1.350093015421578	Preferred
353	-1.5787799947783405	Alternative
354	-2.6782978415660708	Preferred
354	-2.3398917308703844	Alternative
355	2.1152921181549202	Preferred
355	2.031568925739229	Alternative
356	0.8359743501746691	Preferred
356	0.9040436819511986	Alternative
357	0.7276266218521097	Preferred
357	0.6987962969166186	Alternative
358	1.1161963840473978	Preferred
358	0.9802164064933543	Alternative
359	0.09678124329608875	Preferred
359	0.04330423208446405	Alternative
360	0.1641280459962568	Preferred
360	0.16126346227522997	Alternative
361	1.0459371711302312	Preferred
361	0.7316250640461986	Alternative
362	0.6480799358383573	Preferred
362	0.8062909534235772	Alternative
363	1.8986631215889904	Preferred
363	1.2458236105761937	Alternative
364	1.9677353833294444	Preferred
364	-0.2210671805582842	Alternative
365	-0.31889709895109813	Preferred
365	-0.1018839652805876	Alternative
366	-1.0751703474960579	Preferred
366	-1.5063413793075364	Alternative
367	0.48906788051681555	Preferred
367	0.4435666978340467	Alternative
368	-0.31808396777704034	Preferred
368	-0.3165242731648301	Alternative
369	-0.36116919021609756	Preferred
369	-0.374348058845745	Alternative
370	1.5306937590369891	Preferred
370	1.4065947048619423	Alternative
371	1.7575172724152677	Preferred
371	1.4083490787018	Alternative
372	1.1941586502898895	Preferred
372	-0.3953224220339746	Alternative
373	0.6236399953134281	Preferred
373	-0.8456668996070492	Alternative
374	-0.8281642143027451	Preferred
374	-1.7679140403109388	Alternative
375	-0.35278937088999784	Preferred
375	-0.8484486055997347	Alternative
376	1.6237928465984688	Preferred
376	0.5479624198925773	Alternative
377	0.6611983372793253	Preferred
377	-0.23443972361956544	Alternative
378	0.10921831229725569	Preferred
378	0.17267204181387483	Alternative
379	-1.969441239876071	Preferred
379	1.0900113999313092	Alternative
380	0.9918599826996948	Preferred
380	0.8556100738736946	Alternative
381	1.4606680894218556	Preferred
381	1.403495052702076	Alternative
382	2.0932196205804714	Preferred
382	1.648040440457925	Alternative
383	1.6886241514498215	Preferred
383	1.3652253869296482	Alternative
384	1.759033078973024	Preferred
384	1.5456540233421474	Alternative
385	-1.9900190316090505	Preferred
385	-2.2072612408278904	Alternative
386	0.0786927350016395	Preferred
386	-0.42062777901124404	Alternative
387	2.8780306189930864	Preferred
387	2.1873539351206004	Alternative
388	1.577932808196534	Preferred
388	0.3794834636148669	Alternative
389	1.571415701251908	Preferred
389	0.37378483479451435	Alternative
390	-0.1529069506280901	Preferred
390	-0.6490128171659006	Alternative
391	0.969707029673009	Preferred
391	0.7634816192614148	Alternative
392	2.917294315107603	Preferred
392	2.40274904218175	Alternative
393	1.374671474254105	Preferred
393	1.551670598329681	Alternative
394	1.5578726299528793	Preferred
394	1.1443707924993978	Alternative
395	1.102766926469057	Preferred
395	1.0796920013286906	Alternative
396	1.0399798073363602	Preferred
396	1.0336055249679623	Alternative
397	1.212747017686958	Preferred
397	1.1896721643177353	Alternative
398	1.4246922294063356	Preferred
398	1.1284637232647925	Alternative
399	0.3447158708057781	Preferred
399	-0.17870415525404817	Alternative
400	0.4185548848350549	Preferred
400	0.40142745495628246	Alternative
401	0.6810487284695558	Preferred
401	0.6324435873582906	Alternative
402	1.6023202122441775	Preferred
402	1.340953677965864	Alternative
403	4.5796759219839815	Preferred
403	4.677280371328444	Alternative
404	1.5555924607133	Preferred
404	0.4708150073315954	Alternative
405	0.54752246278088	Preferred
405	0.5750965056147156	Alternative
406	-1.0986778373203068	Preferred
406	-1.10713448765588	Alternative
407	0.1170490195732809	Preferred
407	-1.763542603482349	Alternative
408	-1.1120915770181483	Preferred
408	-1.10764377569252	Alternative
409	1.3299201564821053	Preferred
409	0.43159767537599464	Alternative
410	2.1309728212018757	Preferred
410	1.6436662763258696	Alternative
411	0.7115999818918782	Preferred
411	0.7899063907690499	Alternative
412	0.4138924877893653	Preferred
412	-0.3679356659999717	Alternative
413	0.09678124329608875	Preferred
413	-0.3843416523409332	Alternative
414	0.9956765568153105	Preferred
414	0.6490630569665838	Alternative
415	0.4021913152400987	Preferred
415	-0.06580525721595461	Alternative
416	1.8153230435390806	Preferred
416	-0.5083963519490913	Alternative
417	1.4936246809586025	Preferred
417	0.17267204181387483	Alternative
418	-0.32236917157631473	Preferred
418	-0.08105689442228965	Alternative
419	2.781974416763393	Preferred
419	2.7995457152812016	Alternative
420	1.1570312222715664	Preferred
420	1.1750330041100863	Alternative
421	-0.46274444986427277	Preferred
421	-0.24449191825369343	Alternative
422	0.626956181014239	Preferred
422	0.9531204312485914	Alternative
423	0.8086284678070792	Preferred
423	0.5271644342903177	Alternative
424	0.509415932818385	Preferred
424	-0.8657460254326759	Alternative
425	0.2980167918468619	Preferred
425	-0.8164630776390503	Alternative
426	0.5989350757254668	Preferred
426	-0.46163156650799586	Alternative
427	0.6194227946729356	Preferred
427	-0.41356341709489036	Alternative
428	2.6563298427770428	Preferred
428	2.6629680994124594	Alternative
429	2.781673265043869	Preferred
429	1.6579039487549156	Alternative
430	2.795657154708321	Preferred
430	1.6667361057150238	Alternative
431	2.792721714925545	Preferred
431	1.6438237422154396	Alternative
432	2.803410734918905	Preferred
432	1.6632859232886763	Alternative
