Epoch	Time(sec)	Loss_train	MAE_dev	MAE_test	RMSE_dev	RMSE_test	R2_dev	R2_test
18	1605.8890579547733	231760.42744983308	1.0388629485232463	1.033032581792244	1.3408978806185519	1.347173464477	0.1935820049725876	0.1956316377799222
19	1691.8800543108955	231182.5950167266	1.027712194967953	1.02911055554352	1.331499431518267	1.345647756733726	0.2048468707577501	0.19745254078322083
20	1777.9437403138727	227973.08716411947	1.0344866305243552	1.0318006520959855	1.3443870045316166	1.356857161650869	0.1893798161590845	0.18402622086694476
21	1866.7105859229341	227607.73940978365	1.0252846739150152	1.0291200027453014	1.3405757359196222	1.3572139817441597	0.1939694350373078	0.18359700232922538
22	1952.9223927869461	227371.9499160761	1.031595396113775	1.0286034742511303	1.3376161907973119	1.3493302602129715	0.19752440114013203	0.19305402318916476
23	2041.459726342	226999.9042163643	1.0234702821753305	1.0245971107805263	1.3351680365325873	1.3489631811419251	0.20045915364425226	0.19349301532711394
24	2127.265806089621	226494.2017390994	1.0231588244296088	1.0241398860441218	1.333891353193293	1.345809339306848	0.20198745933429996	0.19725979276491268
25	2223.033277732786	226692.52897549263	1.025582604984372	1.0257743776315267	1.3352301464880636	1.348830516963445	0.2003847651028099	0.19365163985719602
26	2316.589522317983	226411.6928948716	1.0242936238174647	1.0268898306739107	1.335962241353437	1.3509588455254498	0.1995076808151116	0.19110494743654893
27	2406.310593278613	226152.43290768488	1.0267909947829679	1.028364436674116	1.3428483864821594	1.3568632494120143	0.19123422434217485	0.18401889885140432
28	2501.6132599245757	225810.12230124162	1.0261860818672368	1.0243567136059544	1.3383474549008778	1.3505882233567787	0.19664674728274567	0.1915487112370302
29	2600.1988605186343	225892.92039858212	1.0347433901292606	1.0279523273309334	1.3442091014943638	1.350413496537077	0.18959434106967643	0.19175787785462828
30	2697.40458731167	223982.31663222358	1.0241896008568283	1.0230339083003868	1.3331138318018918	1.3443032833831459	0.20291750657372287	0.19905543371728518
31	2783.7929006037302	223822.5367670898	1.0260081373001584	1.0253554725167655	1.3383379758717096	1.3507478629520742	0.19665812696134832	0.19135758197672592
32	2869.5324711096473	223694.53467431292	1.0219895438630924	1.0248310786254966	1.3344654552279396	1.3491510647841867	0.2013003880624008	0.19326833903583596
33	2955.2716914545745	223711.9102674348	1.0252981120121947	1.0228423943655758	1.334474384127993	1.3449351729789103	0.20128969983838108	0.1983022889580568
34	3040.891315539833	223537.15722218965	1.025714871749379	1.024885991078188	1.3379777103101809	1.3509727829118177	0.1970905699800506	0.19108825715605615
35	3126.5656074318103	223213.46327244106	1.0254810993065677	1.0228609712329686	1.3341656867845477	1.3461455631596506	0.20165918048642095	0.19685864512529994
36	3212.261091262568	223230.36613121445	1.0241806430248226	1.0246119723032092	1.3329225707142986	1.3474819645962377	0.20314620411618012	0.19526319799859349
37	3297.935947461985	223136.93798885567	1.0216746878852978	1.021765558881386	1.3295867730109647	1.3420930371315951	0.207129656659507	0.20168702650409942
38	3383.6026895935647	222937.3188227249	1.0239153497472768	1.0234254176578035	1.3365805561398973	1.350164885508932	0.1987665359522156	0.19205544509483274
39	3469.173600213602	222846.69527222164	1.0227504102774667	1.0222718342614021	1.332250401253822	1.344721871313074	0.20394968024561466	0.1985565612835114
40	3554.648410615977	221782.8685679759	1.023305215795147	1.0247830051178812	1.3366706883317303	1.351138761470436	0.19865847009277482	0.19088948149685303
41	3640.162144521717	221710.80146792845	1.0243956776852032	1.0252135669276286	1.3375860391054757	1.351870798168609	0.19756057851959852	0.19001250414892756
42	3725.6068686768413	221619.42091799233	1.0265852008571354	1.0275379345071953	1.3415507384564513	1.3550813706731197	0.19279655444429433	0.18616063961805118
43	3811.052698462736	221509.53273959795	1.0233975533805797	1.023158305955081	1.3332018564869992	1.3469381767928041	0.2028122413664729	0.19591258369662168
44	3896.5067576216534	221348.31307510225	1.0234375091573542	1.0242793943001849	1.335878317650398	1.350106562773313	0.1996082497795698	0.19212524474586434
45	3981.9596992498264	221308.66548064168	1.0311395135036225	1.030218893291025	1.3433467347304813	1.356403183990428	0.19063382626356062	0.18457214700827307
46	4067.5698659196496	221299.96055003052	1.0230429893994786	1.0240929640499556	1.3358205404813086	1.3511213132548685	0.1996774826862462	0.19091037860082538
47	4153.256029893644	221282.01877027345	1.0232519418469843	1.0233675389450776	1.3344477487879705	1.3486338713257129	0.20132158311522708	0.19388673733898387
48	4239.076079424936	221184.64585065306	1.0221574121733887	1.022773313440967	1.3332034811308129	1.348085771261725	0.20281029845446263	0.1945418312940358
49	4324.713730637915	221139.7991654533	1.024722256857631	1.0278032647278081	1.34171204228676	1.358003858202216	0.19260243158096368	0.18264645928278922
50	4410.343008171767	220673.98164847054	1.0225617957860584	1.0241099993347658	1.3358166747614677	1.3515710507357646	0.19968211477276365	0.1903716579319752
