Epoch	Time(sec)	Loss_train	MAE_dev	MAE_test	RMSE_dev	RMSE_test	R2_dev	R2_test
1	75.82078900607303	272909.42176398967	0.9840210816540786	1.00110910256721	1.2983047745757605	1.340101332514255	0.24399945223765707	0.20405470711327245
2	162.7941505741328	182067.9585505114	0.8305929863052888	0.8467054543531815	1.0954010341902518	1.142266930267125	0.46183543954958295	0.42171337451231383
3	249.66045632772148	156923.8176688401	0.8144584659458175	0.8296626629951138	1.0817753699173815	1.1202148182744704	0.4751405996439585	0.44382614786036156
4	333.53158040205017	143205.24567665404	0.7867160877012354	0.8103943786119149	1.0528239546073188	1.1055223494246111	0.5028581578834129	0.4583197587444976
5	417.69999795686454	134607.83409863838	0.7655085120850305	0.7872968932031205	1.0523435295043346	1.1004354997276957	0.503311766344724	0.46329316637142026
6	504.75964713282883	128848.4729102865	0.8036079894957934	0.8188141359797709	1.0570586686312342	1.1030921571640695	0.49885086408593504	0.4606986166118414
7	585.8216596101411	125067.2535803038	0.76830664114686	0.7866665524329269	1.0391425821368416	1.0859711881585155	0.5156948522634922	0.47730957195722123
8	662.3463243548758	119813.76504318061	0.7616839798297449	0.7886785888298804	1.0365508028071684	1.0960401447987111	0.518107700602098	0.46757202840224044
9	739.3381558647379	117760.45577152468	0.7791753278797923	0.7861757814932392	1.0744752607409818	1.1262631143123085	0.48220048089831125	0.4378041147733517
10	812.8128970409743	105872.27851623582	0.7469949707322815	0.7712254559352252	1.0384184714033826	1.094890458492886	0.5163695784754225	0.46868841835884567
11	899.9156027589925	103118.67972429759	0.7555505113575205	0.774094871615747	1.0354120857882938	1.0910175650120166	0.5191658977474165	0.472440526762567
12	987.1394965029322	101569.67469034984	0.7460078289516275	0.7637851127961957	1.0395626830425195	1.092733208114156	0.515303186747839	0.4707800302763956
13	1066.6377013199963	100029.66992343371	0.7620920368942078	0.7756050596435331	1.0471595092454609	1.0948478016638061	0.5081932517964423	0.46872981725068086
14	1144.0761486031115	98672.13940821901	0.7687713890994996	0.7817664512933848	1.0430782356633803	1.0899546347675628	0.5120193859692993	0.4734679818219494
15	1221.58121904172	98364.30856959577	0.7412731940871818	0.765439141572282	1.0349434190715578	1.0982979702168796	0.5196010866773227	0.4653761825709699
16	1299.3392203669064	96894.94564099137	0.7508892380667044	0.7628564256095195	1.0346260344034923	1.084997410486048	0.519895688039602	0.47824653248410354
17	1376.5897673028521	95987.55933927285	0.7487684874730288	0.7631672883624955	1.0304150544004036	1.0837120710443413	0.5237958323622328	0.4794819881154556
18	1454.2473730081692	95355.48928199468	0.7506301563147499	0.7618487186305554	1.0452521462239122	1.0994258629744218	0.5099832363811079	0.4642775591164535
19	1532.8302203961648	94548.39386876512	0.7503566136469092	0.7619812866337905	1.051537044963474	1.0985187507701193	0.5040727685800078	0.46516122013076244
20	1610.557319081854	88827.14628329208	0.7491368734805823	0.7610751800836411	1.0434725118875061	1.095016779393849	0.5116504097791548	0.46856581316333834
21	1687.621810222976	87658.76005932387	0.7527666890350737	0.7611173892409893	1.0557169156601172	1.1042683391047998	0.5001223007671572	0.45954793356782875
22	1764.9994157790206	87061.49079950969	0.7504470574240251	0.7624891345913795	1.0455403236355467	1.0981707986786133	0.5097130025829891	0.4654999832132225
23	1842.192264223937	86613.38311076006	0.7546367042662817	0.7634277580805758	1.0438902271115118	1.094164481148662	0.5112593465048542	0.46939276698171195
24	1919.368105709087	85757.67093187317	0.7499537232917025	0.7641051704411796	1.0483806685756303	1.1031319144284955	0.5070455286885243	0.460659741284966
25	1996.5646068248898	85468.10167168363	0.7543638965707515	0.7691453903250256	1.0469797114435437	1.1059318706472538	0.5083621242177689	0.45791837266448665
26	2074.620872564148	85112.13183797228	0.7515908074225529	0.7639109873304964	1.0563646937800963	1.1113910040169657	0.49950867191498705	0.45255348561983744
27	2152.199504032731	84426.87722246682	0.7557192777926882	0.767029614788294	1.05795755695155	1.1136080601400873	0.49799817983306527	0.4503671619308698
