Epoch	Time(sec)	Loss_train	MAE_dev	MAE_test	RMSE_dev	RMSE_test	R2_dev	R2_test
17	1362.2813138389029	93359.29988815197	0.7490688708685272	0.756282818334911	1.0312813024121954	1.0743463809137885	0.5229948263865636	0.48843998545289313
18	1442.0900832773186	93191.9163846259	0.7397300911333203	0.7489443002411553	1.0364122537548073	1.088473818628599	0.5182365148563912	0.4748977063916684
19	1522.6349204480648	91605.29735008042	0.7365081017677697	0.7497911866861809	1.0299122964060294	1.081292354602004	0.5242604161115958	0.4818038223196055
20	1600.9225766533054	85833.22017780153	0.7477785945966051	0.7534180485027633	1.047841239244078	1.0974394427953782	0.5075526835755961	0.46621167499012994
21	1679.3203958179802	84136.77453912637	0.7424980631966105	0.7510911604685409	1.0471186035098694	1.1002191753519517	0.5082316744506647	0.4635041580360644
22	1757.6883573499508	83446.05898663751	0.7452563250209014	0.7491594316643194	1.0456953515803056	1.0893183788562841	0.5095675967695423	0.47408252359893943
23	1835.9870084752329	82517.59760471202	0.7392228536932745	0.7430703161600892	1.037754496718035	1.0807387370434025	0.5169878565641217	0.48233431540997096
24	1914.3984788670205	81381.88069940296	0.7481918449655239	0.7518224539072702	1.0541586315132505	1.0980131183265094	0.5015968941915405	0.46565346407482333
25	1993.6488492581993	81050.40172178808	0.7467750398562696	0.7493241763096534	1.0487799261742945	1.0926924597886316	0.5066699908685073	0.4708194990604704
26	2072.6205062340014	80852.33744258196	0.7424177058716488	0.7437055072481021	1.0493354441955953	1.095834762280225	0.5061472381267744	0.4677715487442291
27	2151.0370745589025	79474.3154617266	0.7523187225930927	0.7454372817341711	1.0645436745743984	1.1033420952008621	0.49172848741929776	0.46045419968136103
28	2229.3412251770496	79261.37171511773	0.7577714736450696	0.7580433473761052	1.05984495909481	1.099965548000979	0.4962054340669565	0.4637514802760768
29	2307.5455239559524	78845.71345985204	0.748494318659959	0.7510156145618312	1.0550089661808881	1.0967273887286073	0.5007924984220353	0.4669041283989145
30	2385.971882062033	75006.15259586203	0.7423114578287489	0.7426848025280414	1.0487539124694243	1.095368068472441	0.5066944634614379	0.4682247828255487
31	2464.3541994029656	74126.06160015968	0.7399278235396953	0.7446992136740933	1.0474084856075228	1.0995428208185225	0.5079593565573888	0.46416357184986057
32	2542.7603063140996	73615.89736824675	0.7394803453673766	0.7423041704891605	1.0430855298123198	1.0933473908731886	0.5120125611394796	0.4701849552402173
33	2621.0708265788853	72900.38693395974	0.7512958685967739	0.7484240839334326	1.0598028217033575	1.1065298981225762	0.49624549307115395	0.45733195795857384
34	2699.586093039252	72480.0731019575	0.7416493619850218	0.7446572333645135	1.046543940940372	1.100976149394573	0.508771294895596	0.4627656631202297
35	2778.332999543287	72132.01667536589	0.7411511526404635	0.7462914387730063	1.0411491176081473	1.0979332142360818	0.5138227055514791	0.46573123167098385
36	2857.173856156878	71541.44422864831	0.7503995930205195	0.7459185725798582	1.0600990084599649	1.1036378328981806	0.4959638816997668	0.4601649232767051
37	2936.0333083090372	71419.56962349461	0.737377327103846	0.7437004372142286	1.0454242785042323	1.1021751660220604	0.5098218310237159	0.46159487724977055
38	3015.1347487540916	71047.83244349588	0.7438594785758329	0.7457206219744146	1.0528243652584413	1.1078113837171655	0.5028577700656882	0.45607428933601335
39	3093.9085804522038	70879.74071651293	0.7565851962984176	0.7541998055112411	1.0694274605377667	1.1186255537532337	0.48705421559210693	0.4454031317576018
40	3172.732454349287	68562.68413462682	0.7457997468630914	0.7464064144541347	1.0581611006101965	1.1096084128742303	0.49780499795021227	0.4543082068455323
41	3251.2988080498762	68089.4489252615	0.7447395655173537	0.7445235515686996	1.056382638067972	1.1053285303773237	0.49949166824797264	0.45850967574646373
42	3330.1028890050948	67863.64117463723	0.7445759638262887	0.7458870388224397	1.056285572206385	1.1066025821231156	0.49958364257376686	0.45726066376259833
43	3408.802910726983	67588.71622795062	0.7460458908178643	0.7479713581293519	1.060043891290764	1.1131486337590757	0.4960162925059113	0.45082057771722694
44	3487.5407443661243	67424.35914835957	0.7441760949639158	0.7458663899272006	1.0538281170390884	1.10813825361381	0.501909377742651	0.4557532614549885
45	3566.330405063927	67135.44363783888	0.7555598410516651	0.7532316391157529	1.0646251503343929	1.1094225729230014	0.49165068245271104	0.45449097915103953
46	3645.1659132968634	66975.53368561466	0.7484011459088953	0.7486113666760942	1.062953285860823	1.1145077496010516	0.49324603052144234	0.44947870100182274
47	3723.7708178618923	66755.13890512093	0.7463523991339154	0.7466621275310983	1.0602391468119239	1.1116119822173554	0.4958306121483044	0.45233576607425396
48	3802.3434803159907	66463.30928327442	0.7452455236831772	0.7454466622768108	1.0572884563410785	1.108167456194279	0.49863295673150465	0.45572457619203754
49	3881.4815776962787	66306.86366206853	0.7484888793422528	0.7502298949809074	1.062951137696286	1.1159752127620792	0.49324807875784316	0.44802801286864047
50	3959.934490514919	64910.92528285624	0.7459764720935352	0.747569523409163	1.0608277766016607	1.1124164863000716	0.4952706413102793	0.4515427599612012
