Epoch	Time(sec)	Loss_train	MAE_dev	MAE_test	RMSE_dev	RMSE_test	R2_dev	R2_test
29	1864.2744875121862	91671.41661244447	0.7581875107239665	0.7747741889043482	1.0599065678651427	1.1062003776068585	0.4961468612246459	0.45765511890953414
30	1928.2004820271395	88669.56444897603	0.7506551638123022	0.7663421535359182	1.0581101891362004	1.1056507220542102	0.4978533211643371	0.4581939522344769
31	1991.7943683941849	88254.15614916473	0.750795882429944	0.7667344938859242	1.0592611003135486	1.1092638587532564	0.4967603527046337	0.4546470492011183
32	2055.35801525414	88119.13837738821	0.7456744733908086	0.7633126269185525	1.0474145443518215	1.096789590298407	0.5079536641134065	0.46684365696228214
33	2118.9354915912263	87773.4625343928	0.7501404195744977	0.7654673359967014	1.0503914613530634	1.0982981056906969	0.5051527431603091	0.4653760506804706
34	2182.528597002849	87534.71551923596	0.7492833488084217	0.7647695197523823	1.0565086331059608	1.1044462209875685	0.49937226960455483	0.45937380130153316
35	2246.432392020244	87382.00940601164	0.749667336974029	0.7645059150751887	1.0474687956438964	1.0951329383774746	0.5079026912852287	0.46845305849078533
36	2310.8648996618576	87141.2612205486	0.7516939748051773	0.7678365463875159	1.0522424175744272	1.100240294586326	0.5034072079790788	0.46348356124875656
37	2375.3783569298685	86994.44131423373	0.7456512913526362	0.7622964449226219	1.0523160999392844	1.0999986102070305	0.503337658582909	0.4637192432200359
38	2443.023736371193	86794.75530285956	0.7486135937874429	0.7631388550154714	1.057625043093527	1.105721118347909	0.49831368649806307	0.4581249569340259
39	2509.727771322243	86575.21015181624	0.7516491438408055	0.768856665043606	1.0586026508182	1.1063838383160882	0.4973857979393713	0.45747521076742703
40	2574.929567812942	84866.32514811825	0.7516400280012089	0.7679015079310898	1.0604694565945294	1.1077882918457078	0.4956115526012559	0.456096964913952
41	2639.538697759155	84641.29290714522	0.7482310548321044	0.7641560357001848	1.05674682256533	1.1040830331797933	0.4991465115056698	0.4597293035548281
42	2703.5014820662327	84573.11350772297	0.7502505378002141	0.765670967691632	1.0575634909475764	1.1058381004882136	0.49837207953784834	0.45801029320103115
43	2767.4303602520376	84447.59665337828	0.7491981873498008	0.7655176318879029	1.0588543605883705	1.1071792641897655	0.4971467508407802	0.4566948425714775
44	2831.5432537752204	84275.47937338965	0.7512970425630149	0.7675211223284903	1.059857415308453	1.1069492084792396	0.496193591939354	0.45692060089710673
45	2895.507234293036	84096.59893915591	0.7628894354647451	0.7763373052226206	1.0599351865761517	1.1051245371847618	0.49611965161489313	0.4587095260968025
46	2959.462249878794	84109.82997338202	0.7505455999083935	0.7658142650793148	1.0572905956278633	1.1053762798136018	0.4986309278263963	0.45846289071287405
47	3023.5537643739954	83973.67875032066	0.752403121332812	0.7690090248860365	1.064547289600203	1.1126300657926766	0.49172503539041923	0.4513321365739802
48	3087.5114269992337	83761.97540270956	0.7507296578831179	0.7657276757727558	1.057420818453615	1.104247231983337	0.4985074164316179	0.45956859390551297
49	3151.5139143308625	83713.28033680713	0.7511732973833736	0.7672840268043398	1.0618896158908644	1.1102471620490186	0.4942597143689914	0.4536797680137048
50	3215.531794596929	82696.95587447274	0.7526516764609883	0.768785280401525	1.0627306908653897	1.1104240746740321	0.4934582488533311	0.45350564706104135
